,date,fighter,odds,ev,country,Winner,title_bout,weight_class,gender,no_of_rounds,current_lose_streak,current_win_streak,draw,avg_SIG_STR_landed,avg_SIG_STR_pct,avg_SUB_ATT,avg_TD_landed,avg_TD_pct,longest_win_streak,losses,total_rounds_fought,total_title_bouts,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,wins,Stance,Height_cms,Reach_cms,Weight_lbs,age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,kd_bout,sig_str_landed_bout,sig_str_attempted_bout,sig_str_pct_bout,tot_str_landed_bout,tot_str_attempted_bout,td_landed_bout,td_attempted_bout,td_pct_bout,sub_attempts_bout,pass_bout,rev_bout
7614,4/14/2012,Reza Madadi,-250,40.0, Sweden,True,False,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,182.88,155,33,0,0,0,0,0,0,0,0,0,0.0,1.12,5,0.0,0.0,0.0,0,1,False,SUB,Guillotine Choke,2.0,1:28,388.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,7.0,0.42,1.0,3.0,0.0
7615,4/14/2012,Yoislandy Izquierdo,230,230.0, Sweden,False,False,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,180.34,184.0,155,28,0,0,0,0,0,0,0,0,0,0.0,1.12,5,0.0,0.0,0.0,0,1,False,SUB,Guillotine Choke,2.0,1:28,388.0,0.0,36.0,64.0,0.56,44.0,72.0,0.0,2.0,0.0,0.0,0.0,0.0
7616,4/14/2012,Simeon Thoresen,-325,30.76923077, Sweden,True,False,Welterweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185.42,200.66,170,28,0,0,0,0,0,0,0,0,0,-5.08,-20.32,1,0.0,0.0,0.0,0,1,False,SUB,Rear Naked Choke,2.0,2:36,456.0,0.0,37.0,67.0,0.55,81.0,117.0,1.0,4.0,0.25,3.0,2.0,1.0
7617,4/14/2012,Besam Yousef,295,295.0, Sweden,False,False,Welterweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,180.34,170,27,0,0,0,0,0,0,0,0,0,-5.08,-20.32,1,0.0,0.0,0.0,0,1,False,SUB,Rear Naked Choke,2.0,2:36,456.0,0.0,28.0,54.0,0.51,98.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0
7618,4/14/2012,Jason Young,-170,58.82352941, Sweden,True,False,Featherweight,MALE,3,2,0,0,44.5,0.31,0.0,1.0,0.33,0,2,6,0,0,0,0,0,0,0,0,Orthodox,175.26,185.42,145,25,1,0,0,0,1,-5,0,0,0,-2.54,-7.42,-2,-42.5,0.0,-1.0,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,44.0,86.0,0.51,133.0,179.0,4.0,6.0,0.66,0.0,0.0,0.0
7619,4/14/2012,Eric Wisely,160,160.0, Sweden,False,False,Featherweight,MALE,3,1,0,0,2.0,0.5,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Southpaw,172.72,178.0,145,27,1,0,0,0,1,-5,0,0,0,-2.54,-7.42,-2,-42.5,0.0,-1.0,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,36.0,69.0,0.52,118.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0
7620,3/2/2012,Thiago Alves,-145,68.96551724, Australia,False,False,Welterweight,MALE,3,0,1,0,32.0625,0.47,0.3125,0.5625,0.333125,7,5,37,1,0,0,3,6,1,1,11,Orthodox,175.26,177.8,170,28,0,0,-3,-2,1,-11,-1,-6,3,7.62,5.08,-1,-1.37019231,1.225961538,0.360576923,0,1,False,SUB,Guillotine Choke,3.0,4:12,852.0,,,,,,,,,,,,
7621,3/2/2012,Martin Kampmann,135,135.0, Australia,True,False,Welterweight,MALE,3,0,1,0,30.69230769,0.441538462,1.5384615380000002,0.923076923,0.35846153799999997,4,4,26,0,0,2,2,1,4,0,9,Orthodox,182.88,182.88,170,29,0,0,-3,-2,1,-11,-1,-6,3,7.62,5.08,-1,-1.37019231,1.225961538,0.360576923,0,1,False,SUB,Guillotine Choke,3.0,4:12,852.0,,,,,,,,,,,,
7622,3/2/2012,Joseph Benavidez,-870,11.49425287, Australia,True,False,Flyweight,MALE,4,0,2,0,57.0,0.425,0.0,2.5,0.145,2,0,6,0,0,0,2,0,0,0,2,Southpaw,162.56,165.1,125,27,0,-2,-2,-2,0,-6,0,0,0,2.54,4.9,-8,-57.0,0.0,-2.5,0,1,False,KO/TKO,Punch,2.0,0:11,311.0,,,,,,,,,,,,
7623,3/2/2012,Yasuhiro Urushitani,680,680.0, Australia,False,False,Flyweight,MALE,4,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,165.1,170.0,125,35,0,-2,-2,-2,0,-6,0,0,0,2.54,4.9,-8,-57.0,0.0,-2.5,0,1,False,KO/TKO,Punch,2.0,0:11,311.0,,,,,,,,,,,,
7624,3/2/2012,Court McGee,-125,80.0, Australia,False,False,Middleweight,MALE,3,0,3,0,48.0,0.34333333299999996,1.0,3.0,0.496666667,3,0,8,1,0,0,1,0,2,0,3,Orthodox,180.34,190.5,170,27,0,-1,-1,-1,-1,-1,-1,1,-2,0.0,-5.08,-5,-21.66666667,-0.333333333,-2.0,0,1,False,,,,,,,,,,,,,,,,,
7625,3/2/2012,Costas Philippou,115,115.0, Australia,True,False,Middleweight,MALE,3,0,2,0,26.33333333,0.5,0.666666667,1.0,0.553333333,2,1,7,0,0,1,0,1,0,0,2,Orthodox,180.34,185.42,185,32,0,-1,-1,-1,-1,-1,-1,1,-2,0.0,-5.08,-5,-21.66666667,-0.333333333,-2.0,0,1,False,,,,,,,,,,,,,,,,,
7626,3/2/2012,James Te Huna,-345,28.98550725, Australia,True,False,Light Heavyweight,MALE,3,0,1,0,11.0,0.71,0.333333333,2.0,0.25,1,1,5,0,0,0,0,2,0,0,2,Orthodox,187.96,190.5,185,30,0,0,0,-1,0,1,0,-2,0,5.08,7.62,2,55.0,-0.333333333,-2.0,0,1,False,KO/TKO,Punches,1.0,2:08,128.0,,,,,,,,,,,,
7627,3/2/2012,Aaron Rosa,315,315.0, Australia,False,False,Light Heavyweight,MALE,3,0,1,0,66.0,0.495,0.0,0.0,0.0,1,1,6,0,1,0,0,0,0,0,1,Orthodox,193.04,198.12,205,28,0,0,0,-1,0,1,0,-2,0,5.08,7.62,2,55.0,-0.333333333,-2.0,0,1,False,KO/TKO,Punches,1.0,2:08,128.0,,,,,,,,,,,,
7628,3/2/2012,Anthony Perosh,135,135.0, Australia,True,False,Light Heavyweight,MALE,3,0,2,0,17.8,0.44799999999999995,0.8,1.2,0.17,2,3,9,0,0,0,0,0,2,0,2,Orthodox,190.5,190.5,205,39,0,-2,-2,-2,3,-9,0,0,-2,2.54,5.08,8,-17.8,-0.8,-1.2,0,1,False,KO/TKO,Punches,1.0,4:59,299.0,,,,,,,,,,,,
7629,3/2/2012,Nick Penner,-145,68.96551724, Australia,False,False,Light Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,193.04,195.58,205,31,0,-2,-2,-2,3,-9,0,0,-2,2.54,5.08,8,-17.8,-0.8,-1.2,0,1,False,KO/TKO,Punches,1.0,4:59,299.0,,,,,,,,,,,,
7630,3/2/2012,Cole Miller,-460,21.73913043, Australia,False,False,Featherweight,MALE,3,0,1,0,18.1,0.312,2.0,0.3,0.125,2,3,19,0,0,0,1,1,5,0,7,Orthodox,185.42,187.96,145,27,0,0,-1,-6,3,-16,0,-1,-5,-5.08,-10.16,2,53.9,0.0,-0.3,0,1,False,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
7631,3/2/2012,Steven Siler,410,410.0, Australia,True,False,Featherweight,MALE,3,0,1,0,72.0,0.54,2.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,180.34,177.8,145,25,0,0,-1,-6,3,-16,0,-1,-5,-5.08,-10.16,2,53.9,0.0,-0.3,0,1,False,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
7632,3/2/2012,Kyle Noke,-255,39.21568627, Australia,False,False,Middleweight,MALE,3,1,0,0,22.75,0.6325,0.75,1.25,0.52,3,1,6,0,0,0,0,1,2,0,3,Southpaw,185.42,193.04,170,31,1,0,-3,-3,1,-6,0,-1,-2,0.0,0.0,5,-22.75,-0.75,-1.25,0,1,False,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
7633,3/2/2012,Andrew Craig,235,235.0, Australia,True,False,Middleweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185.42,193.04,170,26,1,0,-3,-3,1,-6,0,-1,-2,0.0,0.0,5,-22.75,-0.75,-1.25,0,1,False,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
7634,3/2/2012,TJ Waldburger,-140,71.42857143, Australia,True,False,Welterweight,MALE,3,0,1,0,14.66666667,0.51,3.0,3.0,0.533333333,1,1,5,0,0,0,1,0,1,0,2,Orthodox,180.34,190.5,170,23,0,0,0,-1,1,-3,0,1,-1,2.54,2.54,-5,18.33333333,-3.0,-3.0,0,1,False,SUB,Armbar,1.0,0:55,55.0,,,,,,,,,,,,
7635,3/2/2012,Jake Hecht,120,120.0, Australia,False,False,Welterweight,MALE,3,0,1,0,33.0,0.7,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,Orthodox,182.88,193.04,170,28,0,0,0,-1,1,-3,0,1,-1,2.54,2.54,-5,18.33333333,-3.0,-3.0,0,1,False,SUB,Armbar,1.0,0:55,55.0,,,,,,,,,,,,
7636,3/2/2012,Mackens Semerzier,-145,68.96551724, Australia,False,False,Featherweight,MALE,3,1,0,0,29.5,0.72,0.5,2.0,0.4,1,1,4,0,0,0,0,0,1,0,1,Orthodox,175.26,182.88,145,31,1,1,0,0,1,-3,0,0,0,-5.08,-7.62,5,-10.5,0.5,-1.0,0,1,False,SUB,Armbar,1.0,2:05,125.0,,,,,,,,,,,,
7637,3/2/2012,Daniel Pineda,135,135.0, Australia,True,False,Featherweight,MALE,3,0,1,0,19.0,0.79,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,Orthodox,170.18,175.26,145,26,1,1,0,0,1,-3,0,0,0,-5.08,-7.62,5,-10.5,0.5,-1.0,0,1,False,SUB,Armbar,1.0,2:05,125.0,,,,,,,,,,,,
7638,3/2/2012,Oli Thompson,200,200.0, Australia,False,False,Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185.42,190.5,242,32,0,0,0,0,0,0,0,0,0,-2.54,0.0,5,0.0,0.0,0.0,0,1,False,KO/TKO,Punches,2.0,3:53,533.0,,,,,,,,,,,,
7639,3/2/2012,Shawn Jordan,-220,45.45454545, Australia,True,False,Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,182.88,190.5,260,27,0,0,0,0,0,0,0,0,0,-2.54,0.0,5,0.0,0.0,0.0,0,1,False,KO/TKO,Punches,2.0,3:53,533.0,,,,,,,,,,,,
7640,2/25/2012,Frankie Edgar,-130,76.92307692, Japan,False,True,Lightweight,MALE,5,0,1,0,57.54545455,0.436363636,0.363636364,3.1818181819999998,0.281818182,5,2,37,4,0,0,6,2,1,0,9,Orthodox,167.64,172.72,145,30,0,2,-2,-6,2,-28,-4,-2,-1,7.62,5.08,2,-3.87878788,0.303030303,0.818181818,0,1,False,U-DEC,,5.0,5:00,1500.0,0.0,68.0,190.0,0.35,81.0,204.0,5.0,12.0,0.41,0.0,0.0,0.0
7641,2/25/2012,Benson Henderson,120,120.0, Japan,True,True,Lightweight,MALE,5,0,3,0,53.66666667,0.456666667,0.666666667,4.0,0.676666667,3,0,9,0,0,0,3,0,0,0,3,Southpaw,175.26,177.8,170,28,0,2,-2,-6,2,-28,-4,-2,-1,7.62,5.08,2,-3.87878788,0.303030303,0.818181818,0,1,False,U-DEC,,5.0,5:00,1500.0,0.0,87.0,264.0,0.32,100.0,277.0,1.0,1.0,1.0,3.0,0.0,0.0
7642,2/25/2012,Rampage Jackson,-145,68.96551724, Japan,False,False,Light Heavyweight,MALE,3,1,0,0,34.6,0.47700000000000004,0.0,0.5,0.23199999999999998,3,3,30,4,0,1,3,3,0,0,7,Orthodox,185.42,185.42,205,33,1,1,2,-1,1,-13,-3,0,0,2.54,2.54,5,-12.475,0.25,1.5,0,1,False,,,,,,,,,,,,,,,,,
7643,2/25/2012,Ryan Bader,135,135.0, Japan,True,False,Light Heavyweight,MALE,3,0,1,0,22.125,0.35375,0.25,2.0,0.2625,5,2,17,1,0,0,3,3,0,0,6,Orthodox,187.96,187.96,205,28,1,1,2,-1,1,-13,-3,0,0,2.54,2.54,5,-12.475,0.25,1.5,0,1,False,,,,,,,,,,,,,,,,,
7644,2/25/2012,Mark Hunt,255,255.0, Japan,True,False,Heavyweight,MALE,3,0,2,0,21.0,0.35333333299999997,0.333333333,1.0,0.5,2,1,6,0,0,0,1,1,0,0,2,Orthodox,177.8,182.88,265,37,0,0,1,8,-4,26,0,6,0,15.24,25.4,1,14.13333333,-0.133333333,0.6,0,1,False,KO/TKO,Punches,1.0,2:11,131.0,1.0,10.0,16.0,0.62,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
7645,2/25/2012,Cheick Kongo,-280,35.71428571, Japan,False,False,Heavyweight,MALE,3,0,2,0,35.13333333,0.579333333,0.2,1.6,0.48266666700000005,3,5,32,0,1,0,2,6,0,1,10,Orthodox,193.04,208.28,240,36,0,0,1,8,-4,26,0,6,0,15.24,25.4,1,14.13333333,-0.133333333,0.6,0,1,False,KO/TKO,Punches,1.0,2:11,131.0,0.0,5.0,12.0,0.41,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
7646,2/25/2012,Yoshihiro Akiyama,315,315.0, Japan,False,False,Welterweight,MALE,3,3,0,0,33.25,0.2825,0.25,2.0,0.4375,1,3,10,0,0,1,0,0,0,0,1,Orthodox,177.8,185.42,170,36,1,0,0,0,1,-1,1,0,0,5.08,-2.54,3,1.41666667,-0.25,-0.666666667,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,33.0,97.0,0.34,52.0,118.0,2.0,4.0,0.5,0.0,0.0,0.0
7647,2/25/2012,Jake Shields,-345,28.98550725, Japan,True,False,Welterweight,MALE,3,2,0,0,34.66666667,0.26666666699999997,0.0,1.333333333,0.08666666699999999,1,2,9,1,0,1,0,0,0,0,1,Orthodox,182.88,182.88,170,33,1,0,0,0,1,-1,1,0,0,5.08,-2.54,3,1.41666667,-0.25,-0.666666667,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,91.0,201.0,0.45,119.0,232.0,2.0,14.0,0.14,0.0,1.0,0.0
7648,2/25/2012,Yushin Okami,-410,24.390243899999998, Japan,False,False,Middleweight,MALE,3,1,0,0,28.84615385,0.39846153799999995,0.615384615,1.4615384619999998,0.39230769200000004,4,3,36,1,0,1,5,3,0,1,10,Southpaw,187.96,190.5,170,30,1,2,-2,-5,0,-18,-1,-2,0,-5.08,-2.54,-1,0.15384615,-0.115384615,0.41346153799999996,0,1,False,KO/TKO,Punches,3.0,0:54,654.0,0.0,29.0,75.0,0.38,43.0,91.0,1.0,2.0,0.5,0.0,2.0,0.0
7649,2/25/2012,Tim Boetsch,365,365.0, Japan,True,False,Middleweight,MALE,3,0,2,0,29.0,0.5125,0.5,1.875,0.27,2,3,18,0,0,0,3,2,0,0,5,Orthodox,182.88,187.96,185,31,1,2,-2,-5,0,-18,-1,-2,0,-5.08,-2.54,-1,0.15384615,-0.115384615,0.41346153799999996,0,1,False,KO/TKO,Punches,3.0,0:54,654.0,1.0,42.0,93.0,0.45,47.0,99.0,0.0,1.0,0.0,1.0,0.0,0.0
7650,2/25/2012,Hatsu Hioki,-185,54.05405405, Japan,True,False,Featherweight,MALE,3,0,1,0,24.0,0.48,0.0,2.0,0.28,1,0,3,0,0,1,0,0,0,0,1,Orthodox,180.34,177.8,145,28,0,0,0,0,0,-2,0,1,0,-5.08,0.0,0,-7.0,0.0,-2.0,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,67.0,111.0,0.6,175.0,221.0,2.0,5.0,0.4,2.0,5.0,1.0
7651,2/25/2012,Bart Palaszewski,170,170.0, Japan,False,False,Featherweight,MALE,3,0,1,0,17.0,0.25,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Orthodox,175.26,177.8,145,28,0,0,0,0,0,-2,0,1,0,-5.08,0.0,0,-7.0,0.0,-2.0,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,26.0,78.0,0.33,31.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0
7652,2/25/2012,Anthony Pettis,-285,35.087719299999996, Japan,True,False,Lightweight,MALE,3,0,1,0,17.5,0.355,0.5,3.0,0.33,1,1,6,0,0,1,0,0,0,0,1,Orthodox,177.8,182.88,170,25,0,1,2,7,-2,12,0,2,6,0.0,-2.54,-2,-5.5,1.318181818,-1.545454545,0,1,False,KO/TKO,Kick,1.0,1:21,81.0,1.0,9.0,20.0,0.45,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
7653,2/25/2012,Joe Lauzon,258,258.0, Japan,False,False,Lightweight,MALE,3,0,2,0,12.0,0.475454545,1.8181818180000002,1.454545455,0.483636364,3,3,18,0,0,0,0,2,6,0,8,Orthodox,177.8,180.34,155,27,0,1,2,7,-2,12,0,2,6,0.0,-2.54,-2,-5.5,1.318181818,-1.545454545,0,1,False,KO/TKO,Kick,1.0,1:21,81.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
7654,2/25/2012,Takanori Gomi,-250,40.0, Japan,True,False,Lightweight,MALE,3,2,0,0,10.75,0.21,0.0,0.0,0.0,1,3,7,0,0,0,0,1,0,0,1,Southpaw,170.18,177.8,155,33,2,0,-1,-1,3,-7,0,-1,0,0.0,-4.8,-3,-10.75,0.0,0.0,0,1,False,KO/TKO,Punches,2.0,2:21,441.0,0.0,48.0,107.0,0.44,95.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
7655,2/25/2012,Eiji Mitsuoka,230,230.0, Japan,False,False,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,170.18,173.0,145,36,2,0,-1,-1,3,-7,0,-1,0,0.0,-4.8,-3,-10.75,0.0,0.0,0,1,False,KO/TKO,Punches,2.0,2:21,441.0,1.0,32.0,66.0,0.48,34.0,69.0,1.0,4.0,0.25,1.0,1.0,0.0
7656,2/25/2012,Norifumi Yamamoto,-290,34.48275862, Japan,False,False,Bantamweight,MALE,3,2,0,0,15.5,0.385,0.0,0.5,0.125,0,2,6,0,0,0,0,0,0,0,0,Southpaw,162.56,167.64,135,34,1,0,0,0,1,-3,0,0,0,5.08,0.0,5,13.5,2.0,3.5,0,1,False,SUB,Armbar,1.0,4:29,269.0,0.0,21.0,49.0,0.42,21.0,49.0,1.0,2.0,0.5,0.0,0.0,0.0
7657,2/25/2012,Vaughan Lee,260,260.0, Japan,True,False,Bantamweight,MALE,3,1,0,0,29.0,0.51,2.0,4.0,0.44,0,1,3,0,0,0,0,0,0,0,0,Orthodox,167.64,167.64,125,29,1,0,0,0,1,-3,0,0,0,5.08,0.0,5,13.5,2.0,3.5,0,1,False,SUB,Armbar,1.0,4:29,269.0,1.0,14.0,30.0,0.46,32.0,48.0,0.0,1.0,0.0,2.0,0.0,0.0
7658,2/25/2012,Riki Fukuda,-310,32.25806452, Japan,True,False,Middleweight,MALE,3,1,0,0,28.0,0.34,0.0,6.0,0.66,0,1,3,0,0,0,0,0,0,0,0,Southpaw,182.88,185.42,185,31,-3,0,1,1,-3,10,0,0,1,5.08,5.08,6,12.6,0.4,-5.6,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,124.0,242.0,0.51,187.0,310.0,3.0,6.0,0.5,0.0,1.0,0.0
7659,2/25/2012,Steve Cantwell,280,280.0, Japan,False,False,Middleweight,MALE,3,4,0,0,40.6,0.33799999999999997,0.4,0.4,0.228,1,4,13,0,0,0,0,0,1,0,1,Orthodox,187.96,190.5,185,25,-3,0,1,1,-3,10,0,0,1,5.08,5.08,6,12.6,0.4,-5.6,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,47.0,148.0,0.31,49.0,151.0,1.0,1.0,1.0,1.0,0.0,0.0
7660,2/25/2012,Takeya Mizugaki,-290,34.48275862, Japan,False,False,Bantamweight,MALE,3,0,1,0,42.33333333,0.38333333299999994,0.0,1.6666666669999999,0.666666667,1,1,8,0,0,1,0,1,0,0,2,Orthodox,170.18,172.72,135,28,0,0,0,0,0,1,0,-1,0,-10.16,-12.7,-2,12.0,0.333333333,-0.666666667,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,28.0,88.0,0.31,70.0,141.0,2.0,4.0,0.5,0.0,0.0,0.0
7661,2/25/2012,Chris Cariaso,260,260.0, Japan,True,False,Bantamweight,MALE,3,0,1,0,54.33333333,0.49,0.333333333,1.0,0.303333333,1,1,9,0,0,1,1,0,0,0,2,Southpaw,160.02,160.02,125,30,0,0,0,0,0,1,0,-1,0,-10.16,-12.7,-2,12.0,0.333333333,-0.666666667,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,37.0,77.0,0.48,75.0,119.0,0.0,1.0,0.0,0.0,0.0,1.0
7662,2/25/2012,Tiequan Zhang,-196,51.02040816, Japan,False,False,Featherweight,MALE,3,1,0,0,3.0,0.235,2.0,0.0,0.0,1,1,4,0,0,0,0,0,1,0,1,Orthodox,172.72,177.8,155,33,1,0,-1,-1,1,-4,0,0,-1,-7.62,-17.78,6,-3.0,-2.0,0.0,0,1,False,KO/TKO,Punch,2.0,0:32,332.0,0.0,6.0,19.0,0.31,6.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0
7663,2/25/2012,Issei Tamura,181,181.0, Japan,True,False,Featherweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,160.02,135,27,1,0,-1,-1,1,-4,0,0,-1,-7.62,-17.78,6,-3.0,-2.0,0.0,0,1,False,KO/TKO,Punch,2.0,0:32,332.0,2.0,15.0,24.0,0.62,77.0,90.0,1.0,2.0,0.5,0.0,2.0,0.0
7664,2/15/2012,Diego Sanchez,320,320.0, USA,False,False,Welterweight,MALE,3,0,2,0,34.9375,0.408125,0.8125,1.375,0.306875,6,4,43,2,0,1,6,5,0,0,12,Southpaw,177.8,182.88,170,30,0,3,-1,-7,3,-30,-2,-1,0,-2.54,-2.54,4,-14.27083333,-0.3125,0.958333333,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,29.0,114.0,0.25,63.0,158.0,0.0,1.0,0.0,0.0,1.0,0.0
7665,2/15/2012,Jake Ellenberger,-355,28.16901408, USA,True,False,Welterweight,MALE,3,0,5,0,20.66666667,0.46,0.5,2.333333333,0.676666667,5,1,13,0,0,1,0,3,0,1,5,Orthodox,175.26,180.34,170,26,0,3,-1,-7,3,-30,-2,-1,0,-2.54,-2.54,4,-14.27083333,-0.3125,0.958333333,0,1,False,U-DEC,,3.0,5:00,900.0,1.0,62.0,124.0,0.5,78.0,141.0,2.0,8.0,0.25,0.0,0.0,0.0
7666,2/15/2012,Stefan Struve,101,101.0, USA,True,False,Heavyweight,MALE,3,0,1,0,15.0,0.467777778,1.888888889,0.222222222,0.222222222,3,3,14,0,1,0,0,2,3,0,6,Orthodox,210.82,213.36,265,23,0,0,-2,-5,3,-12,0,-1,-3,-17.78,-20.32,-4,40.0,-1.888888889,0.7777777779999999,0,1,False,KO/TKO,Punches,2.0,3:52,532.0,1.0,47.0,81.0,0.58,82.0,124.0,1.0,1.0,1.0,0.0,4.0,0.0
7667,2/15/2012,Dave Herman,-111,90.09009009, USA,False,False,Heavyweight,MALE,3,0,1,0,55.0,0.57,0.0,1.0,1.0,1,0,2,0,0,0,0,1,0,0,1,Orthodox,193.04,193.04,242,27,0,0,-2,-5,3,-12,0,-1,-3,-17.78,-20.32,-4,40.0,-1.888888889,0.7777777779999999,0,1,False,KO/TKO,Punches,2.0,3:52,532.0,0.0,51.0,74.0,0.68,51.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
7668,2/15/2012,Aaron Simpson,130,130.0, USA,False,False,Middleweight,MALE,3,0,3,0,40.375,0.52125,0.375,3.125,0.43625,3,2,20,0,0,1,3,2,0,0,6,Orthodox,182.88,185.42,170,37,0,-2,-2,-5,2,-17,0,-2,0,2.54,5.08,14,-0.375,-0.375,2.875,0,1,False,S-DEC,,3.0,5:00,900.0,1.0,55.0,84.0,0.65,75.0,104.0,0.0,5.0,0.0,0.0,0.0,0.0
7669,2/15/2012,Ronny Markes,-140,71.42857143, USA,True,False,Middleweight,MALE,3,0,1,0,40.0,0.76,0.0,6.0,1.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,185.42,190.5,185,23,0,-2,-2,-5,2,-17,0,-2,0,2.54,5.08,14,-0.375,-0.375,2.875,0,1,False,S-DEC,,3.0,5:00,900.0,0.0,62.0,97.0,0.63,78.0,115.0,2.0,6.0,0.33,0.0,1.0,0.0
7670,2/15/2012,Stipe Miocic,-515,19.41747573, USA,True,False,Heavyweight,MALE,3,0,1,0,68.0,0.47,0.0,4.0,0.57,1,0,3,0,0,0,1,0,0,0,1,Orthodox,193.04,203.2,240,29,0,0,0,0,0,0,0,0,0,2.54,5.08,4,-54.0,0.0,-1.0,0,1,False,KO/TKO,Punch,1.0,0:43,43.0,1.0,8.0,17.0,0.47,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
7671,2/15/2012,Philip De Fries,410,410.0, USA,False,False,Heavyweight,MALE,3,0,1,0,14.0,0.6,0.0,3.0,0.6,1,0,3,0,0,0,1,0,0,0,1,Orthodox,195.58,208.28,250,25,0,0,0,0,0,0,0,0,0,2.54,5.08,4,-54.0,0.0,-1.0,0,1,False,KO/TKO,Punch,1.0,0:43,43.0,0.0,7.0,18.0,0.38,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
7672,2/15/2012,TJ Dillashaw,-255,39.21568627, USA,True,False,Bantamweight,MALE,3,1,0,0,2.0,0.09,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,Orthodox,167.64,170.18,125,26,0,0,1,1,0,3,-1,1,0,12.7,5.08,-1,26.0,1.0,0.0,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,85.0,114.0,0.74,154.0,192.0,3.0,7.0,0.42,5.0,9.0,0.0
7673,2/15/2012,Walel Watson,235,235.0, USA,False,False,Bantamweight,MALE,3,1,0,0,28.0,0.3,1.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,Orthodox,180.34,175.26,135,27,0,0,1,1,0,3,-1,1,0,12.7,5.08,-1,26.0,1.0,0.0,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,11.0,33.0,0.33,19.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0
